review,clean_review,rating,date,year_month
"평소 책을 읽지 않는 내가 하루만에 읽었습니다.
책을 보며 분노하고 무섭고 슬픈 감정을 느꼈습니다.","평소 책 읽지 않는 내 하루 만에 읽었습니다 . 
 책 보며 분노하고 무섭고 슬픈 감정 느꼈습니다 .",4,2024-11-05,2024-11
소년이 온다 잘 읽었습니다.,소년 온다 읽었습니다 .,4,2024-11-05,2024-11
"그냥, 이 책을 읽는 모두가 눈물을 흘릴 것 같아",", 책 읽는 모두 눈물 흘릴 같아",4,2024-11-05,2024-11
읽으면서 계속 눈물이 났습니다. 꼭 읽어봐야 할 책입니다.,읽으면서 눈물 났습니다 . 꼭 읽어 봐야 할 책 .,4,2024-11-05,2024-11
한강 작가님 축하드립니다. 고맙습니다.,한강 작가 님 축하 드립니다 . 고맙습니다 .,4,2024-11-05,2024-11
"4번째 쇠와 피 얘기는 읽자마자 눈물이 났던 에피이다. 어떻게 이럴 수가 있나, 와 어떻게 이렇게 하지가 공존했던 이야기","4 번째 쇠 피 얘기 읽자마자 눈물 났던 에피 . 어떻게 이럴 수가 있나 , 어떻게 이렇게 하지가 공존 했던 이야기",4,2024-11-05,2024-11
길지 않은 소설인데 묵직하게 마음에 닿는 소설이에요.,길지 않은 소설 인데 묵직하게 마음 닿는 소설 이에요 .,4,2024-11-05,2024-11
사실 이 정도로 아플 줄은 몰랐는데... 잘 몰랐던 현실과 잊혀져가는 수많은 사람들에 대해 생각하게 해 준 고마운 책입니다.,정도 아플 줄 몰랐는데 몰랐던 현실 잊혀져가는 수많은 사람 대해 생각 해 준 고마운 책 .,4,2024-11-05,2024-11
좋은책인거 이미 증명됐고. 덕분에 즐겁습니다,좋은 책 인거 이미 증명 됐고 . 덕분 즐겁습니다,4,2024-11-05,2024-11
개인의 시선에서 본 사건에 대한 이야기라 그런지 더 와닿는 것 같습니다,개인 시선 본 사건 대한 이야기 라 그런지 닿는 같습니다,4,2024-11-05,2024-11
엄청 오래 기다려서 받았어요. 얼른 읽고싶어요,엄청 오래 기다려서 받았어요 . 얼른 읽고싶어요,4,2024-11-04,2024-11
"한강 작가님의 대표작 중 하나라 구매했는데
기대가 됩니다","한강 작가 님 대표 작 중 하나라 구매 했는데 
 기대 됩니다",4,2024-11-04,2024-11
최고입니다.최고입니다 진짜 슬픕니디ㅏ.,최고 . 최고 진짜 슬픕니디 ㅏ .,4,2024-11-04,2024-11
노벨문학상 수상 작가인 글을 접해보려고...,노벨문학상 수상 작가 인 글 접 해보려고,4,2024-11-04,2024-11
한국 첫 노벨문학상을 받게 해준 책을 원서로 읽을 수 있다니 감개무량합니다,한국 첫 노벨문학상 받게 해준 책 원서 읽을 있다니 감개 무량,4,2024-11-04,2024-11
당시의 상황을 잠깐이나마 느낄수있었다,당시 상황 잠깐 이나마 느낄수있었다,4,2024-11-04,2024-11
"숨쉴틈 없이 읽었어요, 우리는 가끔 그 시대의 희생을 잊는것 같아요","숨쉴 틈 없이 읽었어요 , 가끔 시대 희생 잊는것 같아요",4,2024-11-04,2024-11
아버지께서 노벨상 소식듣고 읽어보고싶다해서 주문해드렸어요.,아버지 노벨상 소식 듣고 읽어 보고싶 다해 서 주문 해드렸어요 .,4,2024-11-04,2024-11
역사의식을 다시 한 번 뒤돌아보게 하는 책,역사 의식 번 뒤 돌아보게 책,4,2024-11-04,2024-11
아직 읽진 않았지만 기대되요,아직 읽진 않았지만 기대되 요,4,2024-11-04,2024-11
"그 당시 평범한 시민들이 겪은 고통을 글로 읽으니 너무 마음이 아팠고, 동시에 민주주의의 영웅들에게 감사한 마음이 드는 책이었습니다.","당시 평범한 시민 겪은 고통 글 읽으니 마음 아팠고 , 동시 민주주의 영웅 감사한 마음 드는 책 이었습니다 .",4,2024-11-04,2024-11
정말 가슴이 먹먹해지는 책입니다. 화가 너무 나네요,가슴 먹 먹 해지 책 . 화가 나네요,4,2024-11-04,2024-11
한강 작가님의 묵직한 목소리에 빠져들어 너무 슬펐다,한강 작가 님 묵직한 목소리 빠져들어 슬펐다,4,2024-11-04,2024-11
고맙습니다감사합니다책죄고예요,고맙습니다 감사합니다 책죄고 예요,4,2024-11-04,2024-11
오래 기다린만큼 재밌어요,오래 기다린만큼 재밌어요,3,2024-11-04,2024-11
좋아요! 너무 잘봤습니다 :),좋아요 ! 봤습니다 :),4,2024-11-04,2024-11
아직도 오일팔에 대해 막말을 하는 몰지각한 정치인들에 강제로라도 읽혀야할 책입니다.,아직도 오일팔 대해 막말 몰지각한 정치인 강제 로라 읽혀 야할 책 .,4,2024-11-04,2024-11
오래 기다려 받은만큼 잘 읽어보겠습니다,오래 기다려 받은만큼 읽어 보겠습니다,4,2024-11-04,2024-11
수상을 기념하며 다시 읽어보겠습니다,수상 기념 읽어 보겠습니다,4,2024-11-04,2024-11
내용은 대략 알지만 가슴이 아파 마주하지 못한 얘기들을 이제서 마주합니다.,내용 대략 알 지만 가슴 아파 마주 하지 못 얘기 이제 서 마주 .,4,2024-11-04,2024-11
이미 빌려서 읽었는데 노벨상 타셔서 소장하고파 주문 했어요ㅎㅎ 생각보다 지인짜 일찍 왔어요. 감사합니다~ 앞으로 교보만 이용 하겠습니다.,이미 빌려서 읽었는데 노벨상 타셔서 소장 하고파 주문 했어요 생각 지인 짜 일찍 왔어요 . 감사합니다 ~ 앞 교보 이용 하겠습니다 .,4,2024-11-04,2024-11
"It is a great read, i hope","It is a great read , i hope",4,2024-11-04,2024-11
I havent read it yet but i am hoping it will be great,I havent read it yet but i am hoping it will be great,4,2024-11-04,2024-11
문채가 깊이가 있고 글을 읽다보면 너를 바라보는 나도 함께 현장에 있는 느낌이 든다,문 채 깊이 있고 글 읽다 보면 너 바라보는 나도 함께 현장 있는 느낌 든다,4,2024-11-04,2024-11
황석영의 오래된정원과 더불어..,황석영 오래된 정원 더불어,4,2024-11-03,2024-11
한강 작가님의 소설을 드디어 구입했습니다. 열심히 읽어보겠습니다.,한강 작가 님 소설 드디어 구입 했습니다 . 열심히 읽어 보겠습니다 .,4,2024-11-03,2024-11
한강작가님 표현력 대박... 책 읽는데 영화보는것처럼 생생해요. 잘 읽을게요,한강 작가 님 표현 력 대박 책 읽는데 영화 보는것처럼 생생해요 . 읽을게요,3,2024-11-03,2024-11
기대 반 설렘 반 두려움 반,기대 반 설렘 반 두려움 반,4,2024-11-03,2024-11
마음이 너무 힘들 것 같아서 구입 후 계속 읽지 못했던 책이었는데 이번에 친정엄마께 선물하기 위해 다시 구입했어요,마음 힘들 같아서 구입 후 읽지 못 했던 책 이었는데 이번 친정엄마 께 선물 위해 구입 했어요,4,2024-11-03,2024-11
아직 읽기전이지만 기대되네요.,아직 읽기전이지만 기대 되네요 .,4,2024-11-03,2024-11
이가을 한강님의 책으로 힐링해봅니다.,가을 한강 님 책 힐링 해봅니다 .,4,2024-11-03,2024-11
감사합니다감사합니다,감사합니다 감사합니다,4,2024-11-03,2024-11
주문하고 오래 기다려서 더 재미있게 읽고있어요^^,주문 오래 기다려서 재미있게 읽고있어요 ^^,4,2024-11-03,2024-11
재밌어요 꼭 읽어보세요,재밌어요 꼭 읽어 보세요,4,2024-11-03,2024-11
한글을 원어로 쓴 노벨상 책을 살면서 또 볼일이 있을까요 무조건 읽어봐야죠,한글 원 어로 쓴 노벨상 책 살면서 볼일 있을까요 무조건 읽어 봐야죠,4,2024-11-03,2024-11
노벨상 수상을 축하드립니다.,노벨상 수상 축하 드립니다 .,4,2024-11-03,2024-11
"역사를 이렇게 생생하게 몰입해서 읽을 수 있다니,
한국인으로서 정말 감사합니다 작가님.","역사 이렇게 생생하게 몰입 읽을 있다니 , 
 한국인 으로서 감사합니다 작가 님 .",4,2024-11-03,2024-11
"""삶의 새로운 관점을 열어주는 책! 읽을수록 더 깊이 빠져들게 되는 매력이 있습니다.""",""" 삶 새로운 관점 열어주는 책 ! 읽을수록 깊이 빠져들게 되는 매력 .""",4,2024-11-02,2024-11
"내내 무거웠던 마음이 좀 위로 되는 시간이었습니다
감사합니다.진심으로..","내내 무거웠던 마음 위로 되는 시간 이었습니다 
 감사합니다 . 진심",4,2024-11-02,2024-11
한강작가님 노벨 문학상 축하드려요,한강 작가 님 노벨 문학상 축하 드려요,4,2024-11-02,2024-11
소설의 내용을 읽고 분노하지않을 사람은 없겠지만 소설로역사를 배우는 것은 조심해야할것이다 518은 아직도 많은 숙제가 남아있다,소설 내용 읽고 분노하지 않을 사람 없겠지만 소설 역사 배우는 조심해야 할것이다 518 아직도 많은 숙제 남아있다,2,2024-11-02,2024-11
거대한 역사의 파도에 휩쓸리는 아주 작고 위대한 시선들,거대한 역사 파도 휩쓸 리 아주 작고 위대한 시선,4,2024-11-02,2024-11
배송빠르고 좋아요 잘받았습니다,배송 빠르고 좋아요 받았습니다,4,2024-11-02,2024-11
5•18의 역사적 사실과 의미를 다시금 생각하게 하는…,518 역사 적 의미 다시금 생각,4,2024-11-02,2024-11
빠른배송으로 잘 읽고 있어요,빠른 배송 읽고 있어요,4,2024-11-02,2024-11
잘 봤습니당~ 추천해요,봤 습 니당 ~ 추천 해요,4,2024-11-02,2024-11
"소설은 잘 읽지 않았지만, 이번을 계기로 다시 한 번 읽게 되었습니다.","소설 읽지 않았지만 , 이번 계기 번 읽게 되었습니다 .",4,2024-11-02,2024-11
"아직 읽진 않았지만, 한강 작가의 인터뷰와 내용에 대해 들어온 터라 더 기대가 되네요. 노벨문학상의 원서를 보관하게 되네요.^^","아직 읽진 않았지만 , 한강 작가 인터뷰 내용 대해 들어온 터 라 기대 되네요 . 노벨문학상 원서 보관 되네요 .^^",4,2024-11-02,2024-11
"좋은 소설이었습니다. 다만, 에필로그에 전적으로 동의하지 읺는 부분도 있었지만. 소설로서는 참 좋은 책이었습니다.","좋은 소설 이었습니다 . 다만 , 에필로그 전적 동의 하지 읺는 부분 있었지만 . 소설 참 좋은 책 이었습니다 .",4,2024-11-02,2024-11
한강 작가님 책이라서 구매했고요 최고입니다,한강 작가 님 책 이라서 구매 했고요 최고,4,2024-11-02,2024-11
감동적이면서 끔직한 하지만 잊혀지면 안되는 이야기,감동 적 면서 끔 직한 잊혀지면 안되는 이야기,4,2024-11-02,2024-11
책을 읽을수록 마음이 먹먹하고 아파옵니다.,책 읽을수록 마음 먹 먹하고 아파옵니다 .,4,2024-11-02,2024-11
좋은 작품. 이 책을 읽고 슬퍼하지 않을 사람은 없다.,좋은 작품 . 책 읽고 슬퍼하지 않을 사람 없다 .,4,2024-11-02,2024-11
한강작가님의 책들을 이번 기회에 읽어 볼려구 합니다,한강 작가 님 책 이번 기회 읽어 볼려 구,4,2024-11-02,2024-11
힘들게 책장을 넘겼습니다 ㅠ,힘들게 책장 넘겼습니다 ㅠ,4,2024-11-02,2024-11
좋은 내용으로 구성됐어요,좋은 내용 구성 됐어요,4,2024-11-02,2024-11
읽으면 읽을수록 눈시울에 눈물이 흐르는 곳을 막을수 없다.나는 왜 지금까지 외면하고 비겁하게 살았던 것일까?부끄럽다. 그러나 더 참을수 없는건 앞으로도 내가 얼마나 더 비겁해질수 있는가 하는 것이다.,읽으면 읽을수록 눈시울 눈물 흐르는 곳 막을수 없다 . 나 왜 지금 외면 비겁하게 살았던 일까 ? 부끄럽다 . 참을수 없는건 앞 으로도 내 얼마나 비겁해질 있는가 .,4,2024-11-02,2024-11
읽어보고 싶었는데 잘 읽겠습니다,읽어 보고 싶었는데 읽겠습니다,4,2024-11-02,2024-11
읽어보고 싶었는더 잘 읽겠습니다,읽어 보고 싶었는 읽겠습니다,4,2024-11-02,2024-11
선물용으로 구매했어요,선물 용 구매 했어요,4,2024-11-02,2024-11
서물용으로 구매했어요,서 물용 구매 했어요,4,2024-11-02,2024-11
선물용으로 구매했습니다,선물 용 구매 했습니다,4,2024-11-02,2024-11
오늘부터 꾸준히 볼라구요,오늘 부터 꾸준히 볼라구요,4,2024-11-02,2024-11
잊고있던 역사에 대해 다시 한번 생각해 보는 계기가 됩니다,잊고있던 역사 대해 한번 생각 해 보는 계기 됩니다,4,2024-11-02,2024-11
한강 작가님 작품을 접하게 되어서 좋습니다.,한강 작가 님 작품 접 되어서 좋습니다 .,4,2024-11-02,2024-11
80이 넘으신 어머니의 부탁으로 구매했습니다.과거를 잊지 않고 기억하고 다시는 반복되지 않도록 …,80 넘으신 어머니 부탁 구매 했습니다 . 과거 잊지 않고 기억 다시는 반복 되지 않도록,4,2024-11-02,2024-11
"생각하고 또 생각했습니다.
이해하고 싶었기 때문에, 어떻게든 내가 겪은 일들을 이해해야 했기 때문이란 문구가 슬프게 다가옵니다.","생각 생각 했습니다 . 
 이해 싶었기 때문 , 어떻 게 든 내 겪은 일 이해해 야 했기 때문 이란 문구 슬프게 다가옵니다 .",4,2024-11-02,2024-11
한강작가님 책 읽을수있어서 넘 감사합니다.,한강 작가 님 책 읽을수있어서 넘 감사합니다 .,4,2024-11-02,2024-11
다루기 망설여지는 아픈 역사를 섬세하고 서정적으로 표현한 작품입니다.,다루기 망설여지는 아픈 역사 섬세하고 서정 적 표현 작품 .,4,2024-11-02,2024-11
5.18광주 민주화운동을 더 자세히 알 수 있게 되었습니다.,5.18 광주 민주화 운동 자세히 알 있게 되었습니다 .,4,2024-11-02,2024-11
최고의소설입니다 감사합니다,최고 소설 감사합니다,4,2024-11-01,2024-11
작가님이 주신 선물임,작가 님 주신 선물 임,4,2024-11-01,2024-11
하나하나가주옥같은..,하나 하나 주옥 같은,4,2024-11-01,2024-11
한강작가님의 책을 보고 감동을 받았습니다,한강 작가 님 책 보고 감동 받았습니다,4,2024-11-01,2024-11
한강 작가님 노벨상 수상 축하드립니다!,한강 작가 님 노벨상 수상 축하 드립니다 !,4,2024-11-01,2024-11
"해외 사는 교포 친구들에게 보낼 책을 구매했습니다. 각자의 이유로 한국을 떠난지는 오래되었지만 한국을, 그리고 한강 작가님을 자랑스러워 하고, 응원하는 마음은 한국인들과 같아요.","해외 사는 교포 친구 보낼 책 구매 했습니다 . 각자 이유 한국 떠난지는 오래되었지만 한국 , 한강 작가 님 자랑스러워 , 응원 마음 한국인 같아요 .",4,2024-11-01,2024-11
한강 작가님의 노벨 문학상 수상을 축하드려요.,한강 작가 님 노벨 문학상 수상 축하 드려요 .,4,2024-11-01,2024-11
소년이 온다. 마음의 짐을 나누어 보게 됩니다.,소년 온다 . 마음 짐 나누어 보게 됩니다 .,4,2024-11-01,2024-11
"감사합니다
감사합니다
감사합니다 배송잘받고 정독하겠습니다
감사합니다","감사합니다 
 감사합니다 
 감사합니다 배송 받고 정독 하겠습니다 
 감사합니다",4,2024-11-01,2024-11
오래걸려 받았습니다. 아껴보고 싶어서 밤에 조용할때만 기다리고 있어요.,오래 걸려 받았습니다 . 아껴 보고 싶어서 밤 조용할 때 기다리고 있어요 .,4,2024-11-01,2024-11
아프고도 아름답습니다,아프고도 아름답습니다,4,2024-11-01,2024-11
감사합니다 잘받았습니다,감사합니다 받았습니다,4,2024-11-01,2024-11
"좀 기다려서 받았어요
노벨문학상버전아니라 아쉬워요","기다려서 받았어요 
 노벨문학상 버전 아니라 아쉬워요",4,2024-11-01,2024-11
너무 먹먹하고 슬퍼서 힘들었지만 한강 작가님의 문체와 메세지를 너무 잘 느낄수 있었습니다.,먹 먹하고 슬퍼서 힘들었지만 한강 작가 님 문체 메세지 느낄수 있었습니다 .,4,2024-11-01,2024-11
한강작가님 축하드립니다아,한강 작가 님 축하 드립니다아,4,2024-11-01,2024-11
앞으로도 좋은 작품으로 모두를 행복하게 해주시기 바랍니다,앞 으로도 좋은 작품 모두 행복하게 해주시기 바랍니다,4,2024-11-01,2024-11
이전에 읽어 내용을 알고 읽었음에도 같은 부분에서 분노하고 눈물이 흐르는 작품이에요.,이전 읽어 내용 알 고 읽었음에도 같은 부분 분노하고 눈물 흐르는 작품 이에요 .,4,2024-11-01,2024-11
