review,rating,date
"예약 한 도서 받자마자 읽기 시작했습니다.
관련된 영화들만 보고, 학교에서 배운 내용만 알고 읽기 시작했는데... 도저히 책을 내려 놓을 수가 없었어요..
첫장을 읽기 시작하면서.. 왜 2인칭 시점으로 썼을까? 의문이 들었는데, 다 읽고 나니 이해가 되었습니다.
이런 일들이 실제로 일어 났던 역사라는게 너무 맘 아프네요.
책이 끝날때까지 작가님의 마음을 쓰다듬어주는 듯한 글로 숨안쉬고 금새 다 읽어 내려갔네요
감사합니다. 소중한 역사의 한순간을 마음속에 새길 수 있게 해주셔서..

나중에 아이가 조금 더 크면 꼭 일게 해주고 싶어요..
우리의 아이들도 알아야 할 역사 이니까요..",4,2024.10.29
이책을 읽고나서 마음이 조금 힘들었습니다. 감사합니다.,4,2024.10.29
10월18일 주문건이 10월28일 배송되었습니다.,4,2024.10.29
가족끼리 함께 돌려보려고 구매했습니다. 생각보다 배송이 일찍 왔네요.,4,2024.10.29
너무 좋은책 모두가 잊지말아야하는 이야기 전에 읽고 참 많이 울었어요. 이번 기회에 친구에게 선물했습니다! 친구가 너무 만족스러워했어요. 좋은 책 감사합니다 작가님,4,2024.10.29
한강 작가님의 현대사를 관통하는,4,2024.10.29
감사합니다 잘 읽겠습니다,4,2024.10.29
기대됩니다 기대됩니다,4,2024.10.29
기대됩니다 재밌게읽을게요,4,2024.10.29
감사합니다 잘 읽겠습니다,4,2024.10.29
동서문화사 최고의 번역. 강추합니다.,4,2024.10.29
노벨문학상 수상 축하드려요!,4,2024.10.29
 막 읽기 시작했는데 초반부터 띄어쓰기 실수가 너무 많은데..... 교정 작업 이런 거 안 하고 출판하시나요? 10년 전 나온 책인 것 같은데.......,4,2024.10.29
"국가란 무엇인가?
국가권력이 국민을 죽여도 되는것인가?
국민이 없는 국가가 존립할수 있는가?",4,2024.10.29
꼭 읽고싶은 책입니다. 1주일만에 도착하여 기쁩니다,4,2024.10.29
이토록 섬세하고 고결한 기교로 표현된 소설은 일찍이 보지 못한 것 같다. 광주 5.18을 기억하고 다신 이런 일이 일어나지 않길 기원해 본다.,4,2024.10.29
"한강 작가님 지필로 구매했어요
최고입니다~~",4,2024.10.29
재미있게 읽어 볼게요~~|~,4,2024.10.29
초등학교 두아이와 신랑 그리고 저 돌아가면서 보려고 주문했네요 ^^,4,2024.10.29
한강작가의 책 벌써설레임,4,2024.10.29
읽기 전임데 설렙니다 조만간 읽으려구용,4,2024.10.29
너무 아파 읽는 내내 눈물이 부서져내려요,4,2024.10.29
잘 받았습니다! 수고하세요!!,4,2024.10.29
,4,2024.10.29
5.18운동을 배경으로 한 책이라 구매해봤습니다,4,2024.10.29
자랑스러운 한강을 만나려고 오랜 시간 기다려 받았습니다.,4,2024.10.29
대한민국 국민이라면 읽어야합니다,4,2024.10.29
노벨상 수상작품을 한글로 쓴 원서로 읽을 수 있다니 꿈만 같습니다.,4,2024.10.29
감사히 읽겠습니다.,4,2024.10.29
좋아요좋아요. 어렵겠지만 잘 읽어보겠습니다.,4,2024.10.29
"오래기다려서 드디어 받았어요.
어려울것같지만 꼼꼼히 잘 읽어보겠습니다.",4,2024.10.29
"빠져들게 만드는 마법같은 책
감사합니다
노벨상수상도 축하드려요",4,2024.10.29
"아이가 잔인한 내용도 좀 있는거같다고하네요.
지금 세상에 감사하는 마음으로 읽게될거같아요.",4,2024.10.29
잘 포장되어서 배송 왔습니다,4,2024.10.29
".빠른 배송, 안전 배송 감사합니다.
글 내용이 먹먹하게 다가옵니다",4,2024.10.29
"빠른 배송, 안전 배송 감사합니다.
글 내용이 먹먹하게 다가옵니다",4,2024.10.29
"빠른 배송, 안전 배송 감사합니다.
글 내용이 먹먹하게 다가옵니다",4,2024.10.29
"빠른 배송, 안전 배송 감사합니다.
글 내용이 먹먹하게 다가옵니다",4,2024.10.29
잊지 않겠어요. 고맙습니다.,4,2024.10.29
좋은 책 감사합니다~,4,2024.10.29
온 몸이 아파온다,4,2024.10.29
한강 작가님의 책을 하나씩 천천히 곱씹어 읽겠습니다,4,2024.10.29
감사합니다 만족합니다,4,2024.10.28
"노벨상이라니요,
몇주 기다리고 겨우 받았습니다",4,2024.10.28
너무재미잇게 읽엇습니다,4,2024.10.28
"인간성에 대해 깊이 생각하게하는 책. 잊어서는 안되는 역사. 그리고 현재 북한에서 진행되고있는 잔인한 역사. 책을 읽으며 군사독재의 비인간성과 잔인함에 같이 분노를 느끼다가 드는생각. 어땋게 광주시민들과 민주화운동가들은 전두환보다 더 악랄하게 사람들을 짓밟고 죽이는 김정은정권에 분노를 느끼고 타도할 생각은 안하는걸까., 그당시 외신기자들이 한국의 운동권들에게 주었던 그 도움의 손길을 북한의 억압받는 형제.자매들에게 건네주지않고, 그 짓밟고있는 정권수뇌부들을 변호해주고 같이 웃을수 있을까... 한반도평화? 자기 가족과 동네사람들만 안괴롭히면 다른 한민족 친척들은 얼마든지 당해도 아무 상관없다는건가.. 광주시민들은 무엇을 위해 총을 들었나.. 마음이 무겁다.",3,2024.10.28
"기대 많이 하는 작품인데 예상 배송날짜보다 늦게왔어요 일단 읽어보겠습니다
안두꺼워서 금방 읽을거 같아요
노벨상 수상작을 한글로 읽다니
노벨상이 얼마나 대단한지는 잘 체감이 안되나 그냥 자랑스럽습니다",4,2024.10.28
"그 시대를 직접 겪지는 않았지만 선명하게 느낄 수 있는, 한편으로는 무섭게 묘사된 현실이 있었음을 잊지 말아야 합니다.",4,2024.10.28
노벨문학상 작품에 단초가 된 작품이라 가슴에 새기며 읽었습니다. 광주민주화항쟁을 잊지 않고 되새기며 그들의 죽음이 헛되지 않게 하겠습니다.,4,2024.10.28
"주문이 밀려 2주넘게 기다리다 받았습니다. 요즘. 제일 핫한 책 인지라.
한줄한줄 읽으며 마음이 먹먹하고 아프네요.
잘 읽었습니다",4,2024.10.28
대단히 좋아요…..,4,2024.10.28
한강 작가님의 대표소설. 너무 기대 됩니다.,4,2024.10.28
기다린 보람이 있네요.,4,2024.10.28
글을 읽는데 너무 생생하게 상상이 돼서 힘들었어요,4,2024.10.28
아직 읽어보기 전이지만 재밌게 읽겠습니다.,4,2024.10.28
드디어. . 드디어 ㅜㅜ. . 보내주셔서 감사합니다,4,2024.10.28
슬픈이야기지만 그 슬픔의 무게가 묵직하다.,4,2024.10.28
표지가 예뻐요 잘 읽겠습니다,4,2024.10.28
마음이 부자 된 것같아요.,4,2024.10.28
이번 한강님 노벨문학상 수상을 계기로 아픈 역사속으로 다시금 들어가보고자 합니다.,4,2024.10.28
"전부터 장바구니에 담았다 삭제했다
하다
이번에 와이프님께서 읽어 보신다고
사달라 하네요.
재밌게 읽겠습니다.",4,2024.10.28
한강작가님 책을 이제서야 읽게되네요^^,4,2024.10.28
"책이 재미 있어요!
”초판 141쇄“라는게 놀랍네요.",4,2024.10.28
두려움 반과 기대감 반으로 조심스레 책장을 넘겨봅니다.,2,2024.10.28
조곤조곤 조용히 담담하게 감당할수 없는 무거운 이야기를 하는데 가슴이 먹먹해진다,4,2024.10.28
드디어 저도 읽어보겠습니다,4,2024.10.28
"현재 인기가 많아서 몇주 기다려서 받았는데
기다린 보람이 있습니다.",4,2024.10.28
슬픈 역사의 이야기라 가슴이 아픕니다.,4,2024.10.28
"배송이 느렸지만, 빨리 읽어보고 싶어요^^",4,2024.10.28
"배송은 넘 느려요.
노벨문학상 축하. 기념...",2,2024.10.28
"순결한 어린 새의 흔적
잊지않음이 역사발전으로 이어집니다",4,2024.10.28
조아요조아요잘받았읍니다,4,2024.10.28
"배송은 넘 느려요.
노벨문학상 축하 기념.",4,2024.10.28
"불필요한 과장 없이 담담한 문체를 한글자씩 읽을 때마다 힘이 들었다

책을 읽으며 소년이 된 나는 붙들어야 할 역사적 기억을 마주하고 고통을 외면하지 않으려 노력해야만 했으며 한동안 가만히 있었다.

아직 우리의 곁에 상처를 안고 살아가는 이들을 생각하며 먹먹하기도 위로를 받기도 했으며 더욱 많은 이들이 이 책을 읽어보았으면 했다.",4,2024.10.28
배송은 좀 걸렸지만 잘 읽었습니다.,4,2024.10.28
"배송이 너어무 오래 걸렸지만
잘 읽어보겠습니다!!",3,2024.10.28
"원래 문학 작품은 이런 것인가를 깨닫게 해주었습니다.
같은 사건에 대한 여러 화자의 이야기도 흥미를 넘어서 무서운 수준이었어요. 제가 너무 소설에 대한 편견이 있었습니다..
518 민주화운동의 비극을 너무나 어렴풋이 이해하고 있었네요.",4,2024.10.28
오래 기다린만큼 기대됩니다 !,4,2024.10.28
"알고만 있던 그날을
내 몸으로 느껴보았다.

""소년이 온다""
2024년으로

""내가 간다""
1980년 5월로",4,2024.10.28
좋습니다 작가님 수상 축하드립니다,4,2024.10.28
드디어 왔네요 ㅋㅋㅋ 아주 좋습니다.,4,2024.10.28
노벨문학상 책을 읽을 수 있어 영광입니다.,4,2024.10.28
배송을 시켜 주셔서 감사드립니다!,4,2024.10.28
"읽다가 멈추고 또 읽다가 멈추기를 반복
아픈 가슴 부여안을 수밖에 없는 이야기에
눈물이 글썽인다.먼하늘 바라보며
잠시 눈감아보고 손떨림 눈떨림 가슴떨림
너무나 고마운 마음으로 읽어내려간
소년이 온다입니다.",4,2024.10.28
조금 늦었지만 꼼꼼한 포장 고마워요~,4,2024.10.28
"이주정도 기다려서 제품 받았습니다.
기대되요 잘읽겠습니다!",4,2024.10.28
좋은상품 감사합니다,4,2024.10.28
문학소설을 읽고 이렇게 운 적은 처음……,4,2024.10.28
노벨문학상의 작가 한강의 광주민주화 운동을 그려낸 작품.,4,2024.10.28
추천합니다 참 좋은 책이에요,4,2024.10.27
슬픈 내용이었지만 좋았어요,4,2024.10.27
"드디어 배송받았음
기대됨",4,2024.10.27
노벨 문학상 기념으로 구입하긴 했지만 그거와는 상관없이 사서 읽기 잘했다란 생각이 드는 작품이네요,4,2024.10.27
5.18에 대해 다시금 생각해보는 책,4,2024.10.27
최고라는 말 밖에는 …,4,2024.10.27
"작별하지 않는다
채식주의자
소년이 온다
책 세권을 연달아 읽고나니
마음이 너무 우울하네요
평소에 밝고 긍정적이고 희망적인 책들과
자기계발서.삶에 위로가 되는 책을 좋아하는데
작가님의 책은 무언가 마음 한켠이 답답하고
읽기가 힘이 드네요
술술 잘 읽힌다는 분들도 계시지만
저한테는 조금 힘들었어요
..같았어.. 그랬던것 같아..
이런 표현이 너무 많이 담겨있는데
일기인지.수필인지..소설같은 느낌은 안들고
작가님 자기 자신의 이야기를 쓴
자서전이 아닐까 생각해 봤어요
특히 채식주의자 읽을때요
저희 아이들한테는 읽히지 않을거예요
작가님의 의도를 정확히 파악하지 못한다면
성적인 부분만 묘사가 심해서
읽기 거북할수 있어요
다행히 소년이 온다는 더 사실적인
역사를 바탕으로 한 소설이라
거북함은 덜했습니다
그래도 제 스타일은 아니라서
힘드네요.. 노벨문학상 수상작이 아니었으면
아예 안읽었을 책들이었어요",4,2024.10.27
역사에 대해 알 수 있습니다,4,2024.10.27
좋은책 마음에 들어요 감사합니다.,4,2024.10.27
덤덤하게 읽으려 했는데 읽는 내내 가슴이 아픈책.,4,2024.10.27
배송이 오래걸렸지만 잘 받았습니다,4,2024.10.27
너무 마음이 애잔해진다.,4,2024.10.27
드디어 받았어요. 잘 읽어보겠습니다.,4,2024.10.27
밖에서 읽으실 때 오열할 수 있으니 조심하세요,4,2024.10.27
잘 보내주신데 감사드립니다.,4,2024.10.27
감사합니다.....,4,2024.10.27
"한강 작가님의 노벨 문학상 수상을 진심으로 축하드립니다.
대한민국의 한 국민으로서 너무나 자랑스러우며 위대한 문학작품을 원서로 읽게 해주셔서 감사합니다.
언제나 초심 잃지 않으시길 바라며 앞으로의 작품 또한 기다리고 기다리겠습니다.",4,2024.10.27
잘 읽어보겠습니다!,4,2024.10.27
드디어 소년이온다를 읽게되있네요. 한강 작가님 광주시민으로서 고맙습니다.,4,2024.10.27
후감 리뷰 한달 후에,3,2024.10.27
남겨진 사람들을 안아주고 싶어요.,4,2024.10.27
암울했던 시대적 사건을 소설로 잘 소개한 작품!,4,2024.10.27
아픔과 슬플이 온다,4,2024.10.27
감사합니다 좋른선물 받었네요,4,2024.10.27
"작가님의 수상을 다시 한번 축하드리며
덕분에 좋은 책을 읽게 되었습니다",4,2024.10.27
잘 읽었습니다 다른 책도 읽어보겠습니다,4,2024.10.27
아이 선물로 구매했는데 재밌다고 합니다.~,4,2024.10.27
예전에 도서관에서 읽어보고 구매합니다,3,2024.10.27
딸아이가 증학교때 학교에서 읽은 책이라고 하네요 다시한번 더 읽어 보고 싶다고 해서 구매 합니다,4,2024.10.27
어렵게 구입하였네요.,4,2024.10.27
좋은 내용이 많습니다,4,2024.10.27
"감사합니다
몇년전 도서관에서 읽고 지금 또 읽어도
정말 대단한 책 입니다
고맙습니다 작가님",4,2024.10.27
내용 공감되고 좋아요.,4,2024.10.27
역시 소문대로 최고였습니다... 감동,4,2024.10.27
왜 이제야 읽었나 싶을 정도로 감명깊게 읽었습니다.,4,2024.10.27
"작가님, 수상 축하합니다.

배송이 정말 오래 걸렸지만, 감수합니다 ㅎㅎ
받자마자 오늘부터 읽고 있는 중입니다^^",4,2024.10.27
너무 기대한 책 좋네요!,4,2024.10.27
노벨 문학상 기념으로 소장하고 싶어서 구매했습니다. 힘들게 받아서 기분이 좋네요.,4,2024.10.27
노벨상 축하합니다.,4,2024.10.27
너무 읽고 싶었던 책이예요~배송은 늦었지만 기대되네요,3,2024.10.26
한강 작가의 노벨문학상 수상을 축하합니다,4,2024.10.26
잘받았어요 감사합니다.,4,2024.10.26
"책이 품절대란이 될정도라하여 이번에 구매하였습니다.
아픈역사를 책으로 기록한책을 꼭 여러사람들이 많이 알기를 바랍니다.",4,2024.10.26
노벨문학상의 근거가 된 책이죠~ 고전의 반열에 오르기를 기대합니다,4,2024.10.26
"너무나 공감하는 그 때,그 것,그것의 진실.
그것을 마주하는 두려움과 분노
역사를 기억하고 기록하는 용기에 전율이 흐릅니다.",4,2024.10.26
재미있게 잘 읽었습니다,4,2024.10.26
"섬세한 필력이 마치 영상을 보는 것처럼 그려집니다.
직접 겪은일처럼 생생하게 느껴집니다.",4,2024.10.26
,4,2024.10.26
"한강 작가님 노벨문학상 축하드려요!!
감동입니다",4,2024.10.26
엄마께 선물해드렸어요. 감사합니다^^,4,2024.10.26
배송 잘 받았습니다,4,2024.10.26
열흘만에 받아보네요~ 기대됩니다,4,2024.10.26
감사합니다 잘 읽겠습니다,4,2024.10.26
재미있게 잘 읽었습니다,4,2024.10.26
최고입니다 꼭 구매하세요,4,2024.10.26
기다린 보람이 있네요,4,2024.10.26
일주일 걸려 드디어 받았습니다. 소중히 간직하겠습니다.,4,2024.10.26
,4,2024.10.26
이전에는 한강 작가님에 대해서 알지 못했습니다. 한강 작가님이 노벨문학상을 받게 되신다는 보도를 보고 이제서야 읽어보려고 구매했습니다. 한강 작가님 정말 축하드립니다. ‘소년이 온다’ 초반부를 조금 읽어봤는데요. 주인공인 동호를 2인칭으로 너라고 지칭하면서 동호의 상황과 생각을 바라보면서 이야기를 풀어가고 있는데요. 적날하게 묘사되어 있는 그날의 모습들을 읽으면서 정말 무거운 감정과 함께 그 상황에 빠져들게 하는 느낌을 주었습니다. 열심히 읽고 나서 후기로 다시 리뷰하겠습니다.,4,2024.10.26
